word,due,difficulty,stability,factor,ivl
億,70,9.949000358581543,67.23999786376953,1500,100
線,70,,,2950,995
会議,70,8.027999877929688,128.00999450683594,1650,113
晩,70,4.85099983215332,36.27000045776367,2500,147
切腹,70,8.027999877929688,142.33999633789062,1650,125
Ｘ線,70,,,2950,995
視聴,70,8.958999633789062,81.48999786376953,2000,66
カツ丼,70,,,2800,999
伸びる,70,,,2650,348
お祈り,70,,,2950,430
皆伝,70,8.564000129699707,101.33000183105469,2350,76
合計,70,9.649999618530273,51.97999954223633,2200,203
軍手,70,9.711999893188477,43.40999984741211,2100,133
効き目,71,9.706000328063965,50.31999969482422,2200,209
自転,71,9.031999588012695,60.93000030517578,2600,235
鈴,71,9.352999687194824,96.87000274658203,2500,72
用語,71,8.758000373840332,66.62999725341797,2800,257
電池,71,9.949000358581543,31.81999969482422,2400,110
警告,71,9.152000427246094,61.70000076293945,2500,238
記事,71,8.925000190734863,55.16999816894531,2350,139
高価,71,,,2800,402
得る,71,4.929999828338623,97.94000244140625,2500,77
程,71,9.055999755859375,72.12000274658203,2250,140
学習,71,9.633000373840332,47.70000076293945,2150,184
笑う,71,8.973999977111816,38.95000076293945,2550,115
下さい,71,4.929999828338623,2.4000000953674316,2500,225
女,71,4.929999828338623,2.4000000953674316,2500,219
外,71,,,2950,419
遅い,71,4.85099983215332,35.900001525878906,2500,151
来る,71,,,2500,397
結婚,71,4.929999828338623,2.4000000953674316,2500,123
無理やり,71,9.949000358581543,51.13999938964844,1500,141
選挙権,71,10.0,53.630001068115234,1450,98
惚れる,71,9.751999855041504,52.810001373291016,2250,139
異端,71,8.973999977111816,111.91999816894531,2250,81
収録,71,8.934000015258789,111.33999633789062,2250,84
圧巻,71,9.949000358581543,37.209999084472656,1850,128
お守り,71,,,2950,1000
被写体,71,9.866999626159668,71.80999755859375,1900,277
社会風刺,71,8.64900016784668,31.110000610351562,3100,120
調子のいい,71,,,2950,517
回避不能,71,9.949000358581543,64.79000091552734,1500,100
飛来,71,9.505000114440918,66.88999938964844,2200,258
先週,71,,,2950,551
不死,71,8.74899959564209,68.69999694824219,2800,265
貴石,71,8.833999633789062,63.36000061035156,2200,128
乱入,71,9.89900016784668,44.400001525878906,2250,138
枷,71,8.059000015258789,120.55999755859375,2450,161
瓢箪,71,9.569999694824219,55.91999816894531,2250,153
作戦,72,10.0,45.810001373291016,2200,86
慌てる,72,8.925000190734863,70.43000030517578,1850,105
性格,72,9.848999977111816,23.59000015258789,2300,106
炎,72,8.059000015258789,113.25,2250,115
牛,72,9.89900016784668,27.34000015258789,2250,113
教授,72,9.949000358581543,41.939998626708984,1500,126
誕生,72,8.074000358581543,89.2300033569336,2350,149
習慣,72,9.074000358581543,93.0,2250,84
正しい,72,5.781000137329102,98.4000015258789,2300,71
必ず,72,6.591000080108643,103.94999694824219,1850,80
来月,72,4.929999828338623,2.4000000953674316,2500,220
来週,72,3.990000009536743,5.800000190734863,2650,238
俳人,72,,,2800,996
株主,72,9.848999977111816,53.09000015258789,1550,134
自ら,72,8.973999977111816,54.7599983215332,2300,107
里,72,9.949000358581543,38.75,2050,126
地表,72,9.949000358581543,41.33000183105469,2350,154
彼岸,72,9.760000228881836,61.08000183105469,1650,119
足場,72,9.949000358581543,56.31999969482422,1950,102
今すぐ,72,9.560999870300293,50.810001373291016,2200,196
伏せる,72,9.89900016784668,72.80000305175781,2500,98
法度,72,9.949000358581543,35.650001525878906,1950,144
面白おかしい,72,,,2900,376
絶後,72,9.498000144958496,69.22000122070312,2200,267
落とす,73,,,2650,389
滅びる,73,8.854000091552734,96.48999786376953,1900,129
歪む,73,9.40999984741211,103.73999786376953,2350,82
流行る,73,9.949000358581543,42.970001220703125,1350,123
尖る,73,9.848999977111816,30.3700008392334,2500,117
絶対,73,9.470999717712402,78.55999755859375,2200,303
楽しい,73,,,2950,589
夕方,73,10.0,61.310001373291016,2300,100
薄い,73,10.0,53.66999816894531,1450,207
名乗り,73,9.89900016784668,44.810001373291016,2250,123
無罪,73,8.262999534606934,71.87000274658203,2650,158
修練,73,,,2500,392
蜘蛛,73,,,2800,993
お/ご + verb-stem + する,73,9.527999877929688,59.88999938964844,2200,231
断崖,73,9.298999786376953,72.33000183105469,2350,279
挫ける,73,10.0,33.06999969482422,2050,116
自給自足,73,9.949000358581543,53.349998474121094,2250,98
櫓,73,8.107999801635742,151.13999938964844,2350,88
辿る,74,8.076000213623047,109.81999969482422,1850,84
傷つく,74,8.706999778747559,78.30000305175781,2800,302
総合,74,9.800000190734863,53.61000061035156,2250,141
貧乏,74,8.885000228881836,108.26000213623047,1650,82
記す,74,9.461999893188477,46.150001525878906,2300,178
餅,74,9.727999687194824,23.90999984741211,2500,109
担当,74,,,2200,355
職業,74,9.949000358581543,51.90999984741211,1600,181
原因,74,9.949000358581543,55.0,2250,175
番号,74,4.879000186920166,165.36000061035156,2250,114
両親,74,,,2500,380
個,74,9.548999786376953,53.93000030517578,2200,208
鶴,74,9.949000358581543,54.709999084472656,1500,172
を機会に,74,,,2200,475
手触り,74,8.050999641418457,85.62999725341797,2450,125
正気,74,9.949000358581543,47.31999969482422,2250,89
ニコニコ,74,10.0,31.81999969482422,2050,117
仕上げ,75,9.47700023651123,75.2300033569336,2400,97
味わう,75,8.059000015258789,115.06999969482422,1900,128
政党,75,,,2200,405
湿気,75,8.894000053405762,81.2699966430664,1850,112
広がる,75,8.107999801635742,92.69000244140625,2200,113
馬,75,8.583000183105469,95.9000015258789,2500,71
航空,75,9.949000358581543,60.119998931884766,2250,101
広い,75,8.857000350952148,85.94999694824219,2350,71
賑やか,75,9.529000282287598,59.630001068115234,2200,230
蟹,75,8.838000297546387,81.25,2250,142
海岸線,75,,,2200,380
老後,75,,,2250,390
被災,75,9.949000358581543,56.90999984741211,1600,186
岩塩,75,9.42199993133545,84.91000366210938,2500,104
遺産,75,9.89900016784668,63.0,2250,93
水辺,75,9.494000434875488,70.5199966430664,2200,272
鼓舞,75,8.781999588012695,96.48999786376953,1750,72
天使,75,8.072999954223633,102.33000183105469,2750,77
土管,75,,,2200,359
髪,75,,,2450,357
万華鏡,75,9.539999961853027,95.69000244140625,2200,71
防寒着,75,9.555000305175781,52.369998931884766,2200,202
まち針,75,9.949000358581543,37.880001068115234,2350,171
意欲,76,8.798999786376953,97.81999969482422,1750,73
返る,76,,,2500,330
果たして,76,9.229999542236328,57.810001373291016,2450,223
削除,76,9.89900016784668,27.149999618530273,2250,116
香り,76,,,2200,463
放す,76,8.925000190734863,57.41999816894531,2300,164
場合,76,3.2269999980926514,190.25999450683594,2500,117
研究,76,8.838000297546387,97.83999633789062,1700,73
切手,76,8.515000343322754,81.62999725341797,2450,161
一,76,3.990000009536743,5.800000190734863,2650,240
原生,76,10.0,42.7400016784668,2350,176
解雇,76,9.53499984741211,75.33000183105469,2400,105
痣,76,9.592000007629395,43.560001373291016,2200,168
解禁,76,9.095999717712402,76.22000122070312,2500,294
銀色,76,8.868000030517578,106.51000213623047,2550,88
講談,76,9.505999565124512,46.08000183105469,2500,180
四国,76,,,2950,1005
民主化,76,,,2650,482
積み木,76,,,2500,575
指定席,76,9.878000259399414,42.88999938964844,2050,179
次発,76,,,2200,398
迎えに来る,76,8.413999557495117,72.93000030517578,3050,220
係の者,76,9.345999717712402,63.90999984741211,2200,96
流水,76,9.979999542236328,41.720001220703125,2500,131
神社,77,8.925000190734863,41.09000015258789,2500,110
越える,77,,,2200,553
登場,77,,,2300,535
環境,77,10.0,53.630001068115234,2050,99
程度,77,9.079999923706055,91.0,2250,81
優勝,77,,,2500,486
合図,77,9.949000358581543,32.5,2200,163
政治,77,,,2200,486
頭,77,9.142999649047852,81.41000366210938,2450,314
珈琲,77,9.470000267028809,106.05000305175781,2300,87
狭い,77,9.498000144958496,69.22000122070312,2200,267
主,77,9.045000076293945,56.650001525878906,2800,224
担任,77,9.949000358581543,54.119998931884766,1750,196
怠け者,77,9.732999801635742,49.560001373291016,2050,94
暗闇,77,8.829999923706055,111.22000122070312,1800,80
植林,77,10.0,51.849998474121094,1300,200
追突,77,9.89900016784668,52.36000061035156,2250,94
呪う,77,9.949000358581543,38.16999816894531,2200,175
画像,77,9.359000205993652,56.0,2350,216
太古,77,10.0,50.84000015258789,2050,92
菌,77,7.2829999923706055,106.9800033569336,2850,160
人気投票,77,8.876999855041504,45.95000076293945,2400,111
深淵,77,8.973999977111816,100.08000183105469,2500,81
深淵,77,9.682999610900879,43.52000045776367,2200,181
野良犬,77,8.090999603271484,75.0999984741211,2200,114
孤独,78,10.0,41.540000915527344,1650,146
日没,78,9.949999809265137,46.93000030517578,2500,143
回数券,78,9.404999732971191,27.479999542236328,2450,106
羨ましい,78,9.53499984741211,57.810001373291016,2200,223
助かる,78,8.79699993133545,105.0,2400,90
再来年,78,,,2500,428
通信,78,9.89900016784668,37.630001068115234,2250,161
攻撃,78,9.503000259399414,67.41000366210938,2200,260
商品,78,,,2800,997
出発,78,10.0,48.349998474121094,2300,171
握手,78,9.86400032043457,55.58000183105469,2100,101
瓶,78,9.138999938964844,64.80999755859375,2500,250
袖,78,9.508999824523926,109.37999725341797,2250,86
警察,78,6.711999893188477,5.869999885559082,2200,150
短い,78,4.929999828338623,100.4000015258789,2150,84
東,78,8.968000411987305,76.73999786376953,2600,296
抑える,78,8.807000160217285,96.05999755859375,1500,78
絶妙,78,8.991000175476074,116.22000122070312,1450,111
順に,78,7.956999778747559,87.77999877929688,2550,156
頂く／頂きます,78,,,2350,360
もみ上げ,78,9.069000244140625,95.0,2250,84
護身,78,10.0,51.099998474121094,2050,92
英傑,78,9.89900016784668,49.61000061035156,1850,138
湧き上がる,78,9.70300006866455,49.970001220703125,2250,134
主食,79,,,2650,656
倣う,79,9.848999977111816,33.2400016784668,2250,111
皿,79,9.550999641418457,53.40999984741211,2200,206
加わる,79,9.402000427246094,56.83000183105469,2400,125
吠える,79,9.38599967956543,82.87999725341797,2500,109
家庭,79,8.027999877929688,107.58999633789062,1700,77
洗濯,79,8.072999954223633,104.30000305175781,2500,82
原生,79,9.89900016784668,33.91999816894531,2250,126
興味津々,79,9.526000022888184,60.40999984741211,2200,233
蝕む,79,8.043000221252441,100.55999755859375,2000,179
隊長,79,8.916999816894531,52.849998474121094,2500,150
射撃,79,8.934000015258789,51.77000045776367,2400,117
朝晩,79,9.26099967956543,65.33000183105469,2400,252
辛い,79,,,2350,429
磁力,79,9.845000267028809,27.479999542236328,2050,106
体幹,79,9.949000358581543,37.33000183105469,2250,163
鰓,79,9.097999572753906,60.7400016784668,2550,195
断つ,80,,,2800,726
進呈,80,9.949000358581543,42.810001373291016,2200,111
分離,80,9.678999900817871,69.41000366210938,2250,110
一部,80,,,2400,645
神社,80,,,3100,561
電波,80,8.789999961853027,106.79000091552734,2100,77
範囲,80,10.0,55.47999954223633,1300,214
奪う,80,9.493000030517578,70.77999877929688,2200,273
従う,80,,,2200,335
真面目,80,7.25,123.73999786376953,2050,90
関心,80,9.51099967956543,65.06999969482422,2200,251
田舎,80,,,2800,1000
広い,80,9.329999923706055,63.52000045776367,2350,245
買う,80,6.380000114440918,183.99000549316406,2300,160
起動,80,9.031999588012695,108.66999816894531,2250,84
紫色,80,9.869999885559082,62.58000183105469,2050,107
概要,80,9.949000358581543,34.029998779296875,2250,153
決勝戦,80,,,2200,482
号泣,80,,,2450,325
上書き,80,8.833999633789062,97.22000122070312,2600,85
象る,80,10.0,47.33000183105469,2050,99
歯科,81,8.107999801635742,111.58000183105469,2550,90
倅,81,9.949000358581543,45.189998626708984,2250,137
率いる,81,9.4399995803833,70.58999633789062,2400,102
想像,81,9.857999801635742,64.54000091552734,1500,121
案,81,,,2200,377
怪我,81,5.869999885559082,0.6000000238418579,2150,109
犯人,81,9.27400016784668,61.959999084472656,2400,239
美術館,81,10.0,47.97999954223633,1900,168
受付,81,,,2650,469
誉れ,81,9.607999801635742,55.31999969482422,2250,151
巣穴,81,8.854000091552734,92.31999969482422,1850,112
削り出す,81,6.429999828338623,189.61000061035156,2150,152
生き抜く,81,9.064000129699707,67.93000030517578,2550,262
巻き起こす,81,8.84000015258789,111.26000213623047,1550,86
拝殿,81,9.015000343322754,78.75,2350,177
横面,81,9.194000244140625,55.66999816894531,2650,224
対座,81,9.057999610900879,53.91999816894531,2800,216
近づく,82,8.090999603271484,120.79000091552734,1700,94
大水,82,8.734000205993652,72.06999969482422,2800,278
形容詞,82,9.581999778747559,62.220001220703125,2150,240
堀,82,8.067000389099121,111.29000091552734,2400,90
泉,82,9.496000289916992,116.94000244140625,2250,84
首相,82,,,2350,645
期間,82,9.89900016784668,63.439998626708984,1950,108
兎,82,9.531999588012695,58.59000015258789,2200,226
全員,82,,,2650,646
隠す,82,10.0,39.97999954223633,2050,153
星,82,4.086999893188477,208.3699951171875,2650,210
展示会,82,,,2350,485
公園,82,8.090999603271484,88.13999938964844,2500,152
今年,82,3.999000072479248,95.38999938964844,2650,211
概要,82,9.848999977111816,40.5,2500,120
吹き出す,82,9.548999786376953,52.540000915527344,2300,206
関東地方,82,8.388999938964844,104.94999694824219,2600,80
節分,82,8.050999641418457,113.3499984741211,2200,170
話は別,82,9.51099967956543,111.43000030517578,2250,89
掻き,82,9.47700023651123,76.22000122070312,2200,294
軍手,82,9.871000289916992,65.19999694824219,2500,100
洗剤,82,9.920000076293945,52.41999816894531,2500,172
受け継ぐ,83,9.949000358581543,25.549999237060547,2450,146
気をつける,83,9.265000343322754,64.30000305175781,2400,248
現代,83,10.0,48.220001220703125,1750,186
微妙,83,8.885000228881836,106.98999786376953,1900,86
夜中,83,8.125,117.1500015258789,1950,94
不便,83,7.248000144958496,129.92999267578125,2500,164
祈る,83,9.484000205993652,123.97000122070312,2250,90
廊下,83,,,2350,338
大学,83,,,2500,322
無線ＬＡＮ,83,8.14799976348877,115.6500015258789,2900,86
予知,83,10.0,41.68000030517578,1750,160
網戸,83,9.949000358581543,41.310001373291016,2500,180
粘土,83,9.751999855041504,57.869998931884766,2400,119
転ぶ/落ちる,83,9.489999771118164,71.80999755859375,2200,277
関わる、拘る、係わる,83,9.652000427246094,98.0199966430664,1350,80
仕込む,83,9.727999687194824,55.68000030517578,2250,139
階,84,,,2950,1053
乗り換え,84,9.01200008392334,116.66999816894531,2250,94
振動,84,,,2200,343
未知,84,8.73799991607666,71.04000091552734,2800,274
仮,84,9.494000434875488,70.26000213623047,2200,271
説得,84,9.89900016784668,51.4900016784668,1650,160
鳥居,84,9.097000122070312,75.95999908447266,2500,293
手間,84,,,2300,329
仲間,84,,,2800,439
本当,84,,,2950,740
過去,84,,,2950,1013
目,84,3.990000009536743,5.800000190734863,2650,244
習う,84,8.895999908447266,119.80000305175781,2050,92
足元,84,9.159000396728516,60.150001525878906,2500,232
生命力,84,8.083000183105469,98.37000274658203,2200,151
本当に,84,,,2950,740
裕福,84,8.845999717712402,122.3499984741211,2250,120
電解コンデンサ紙,84,,,2800,1028
山積み,84,9.949000358581543,97.66000366210938,1450,82
補水,84,9.949000358581543,49.630001068115234,1950,182
散り散り,84,10.0,50.20000076293945,2050,99
有り難み,84,9.52400016784668,43.720001220703125,2500,211
吐く,85,9.418000221252441,74.66999816894531,2250,288
行為,85,9.755999565124512,46.66999816894531,2050,180
遺跡,85,9.949000358581543,55.439998626708984,1500,170
活躍,85,9.46500015258789,80.62999725341797,2200,311
有無,85,9.420000076293945,43.349998474121094,2500,129
調節,85,9.480999946594238,57.900001525878906,2350,221
撮影,85,,,2500,641
調味料,85,9.32800006866455,58.75,2500,230
引退,85,8.545999526977539,83.08000183105469,2500,179
地方,85,10.0,49.33000183105469,2100,179
文明,85,8.130999565124512,65.80000305175781,2500,137
君,85,8.965999603271484,39.349998474121094,2950,165
留学生,85,8.017999649047852,119.75,2700,92
白人,85,,,3100,552
天王星,85,9.557000160217285,51.849998474121094,2200,200
幕府,85,8.01200008392334,131.77000427246094,1800,96
宝くじ,85,9.267999649047852,49.52000045776367,2450,191
天辺,85,,,2350,496
復讐,85,8.96399974822998,103.33000183105469,2300,86
目の前,85,,,3100,1115
お墓に入る,85,,,2650,670
父上,85,7.986000061035156,117.75,2550,89
氷点,85,9.949000358581543,33.61000061035156,2250,137
持たざる,85,9.949000358581543,36.43000030517578,2250,170
来場,86,9.949000358581543,61.59000015258789,2250,116
上手い,86,4.929999828338623,109.5999984741211,1550,83
酷い,86,8.72700023651123,103.52999877929688,1500,82
簡素,86,8.8149995803833,101.43000030517578,2500,84
高原,86,,,2650,394
部下,86,6.429999828338623,173.8699951171875,2500,179
持参,86,,,2200,366
地帯,86,9.949000358581543,48.810001373291016,1850,189
湾,86,9.42199993133545,85.19000244140625,2500,111
勇気,86,9.529000282287598,59.630001068115234,2200,230
